hu_ngram,n,en_word,en_pron,cost,count
di + ós,2,did,d ɪ d,2.44,2
dob + oz,2,dog,d ɔ g,2.44,2
dék + a,2,dick,d ɪ k,2.44,2
dél + i,2,deal,d i l,2.44,2
eg + zet,2,eggs,ɛ g z,2.44,2
ek + tor,2,x,ɛ k s,2.44,2
ek + tív,2,x,ɛ k s,2.44,2
ekt + ek,2,x,ɛ k s,2.44,2
el + dob,2,old,oʊ l d,2.44,2
el + szab,2,x,ɛ k s,2.44,2
el + száll,2,x,ɛ k s,2.44,2
el + szán,2,x,ɛ k s,2.44,2
en + ev,2,end,ɛ n d,2.44,2
en + hat,2,end,ɛ n d,2.44,2
en + kil,2,inc,ɪ ŋ k,2.44,2
en + tal,2,end,ɛ n d,2.44,2
en + ter,2,end,ɛ n d,2.44,2
en + tin,2,end,ɛ n d,2.44,2
ens + ek,2,end,ɛ n d,2.44,2
er + dah,2,end,ɛ n d,2.44,2
er + dész,2,end,ɛ n d,2.44,2
fej + es,2,fell,f ɛ l,2.44,2
fel + jebb,2,fell,f ɛ l,2.44,2
fel + rob,2,fell,f ɛ l,2.44,2
fem + in,2,them,ð ɛ m,2.44,2
fi + uk,2,fit,f ɪ t,2.44,2
fin + nor,2,fit,f ɪ t,2.44,2
fin + om,2,been,b ɪ n,2.44,2
foc + is,2,fall,f ɔ l,2.44,2
fog + om,2,fall,f ɔ l,2.44,2
fok + on,2,talk,t ɔ k,2.44,2
fut + tat,2,full,f ʊ l,2.44,2
helly + el,2,head,h ɛ d,2.44,2
hely + ed,2,head,h ɛ d,2.44,2
het + tem,2,head,h ɛ d,2.44,2
hi + ed,2,his,h ɪ z,2.44,2
hi + er,2,his,h ɪ z,2.44,2
hi + het,2,his,h ɪ z,2.44,2
hisz + em,2,this,ð ɪ s,2.44,2
hisz + ik,2,this,ð ɪ s,2.44,2
ho + ter,2,thought,θ ɔ t,2.44,2
hom + osz,2,him,h ɪ m,2.44,2
hon + os,2,gone,g ɔ n,2.44,2
hos + szút,2,hall,h ɔ l,2.44,2
hossz + as,2,hall,h ɔ l,2.44,2
hoz + va,2,his,h ɪ z,2.44,2
hoz + zuk,2,hall,h ɔ l,2.44,2
hoz + zák,2,hall,h ɔ l,2.44,2
hull + ott,2,hook,h ʊ k,2.44,2
hát + i,2,hit,h ɪ t,2.44,2
hív + ő,2,have,h æ v,2.44,2
in + dus,2,and,ʌ n d,2.44,2
in + dít,2,and,ʌ n d,2.44,2
in + ger,2,inc,ɪ ŋ k,2.44,2
it + ári,2,it's,ɪ t s,2.44,2
jeg + es,2,yet,j ɛ t,2.44,2
jegy + et,2,yet,j ɛ t,2.44,2
jes + szus,2,yet,j ɛ t,2.44,2
jo + ur,2,y'all,j ɔ l,2.44,2
jog + ot,2,y'all,j ɔ l,2.44,2
jog + ász,2,y'all,j ɔ l,2.44,2
joh + an,2,y'all,j ɔ l,2.44,2
kas + á,2,cash,k æ ʃ,2.44,2
kel + ek,2,well,w ɛ l,2.44,2
kel + len,2,ken,k ɛ n,2.44,2
kell + ett,2,ken,k ɛ n,2.44,2
kez + es,2,says,s ɛ z,2.44,2
ki + bon,2,king,k ɪ ŋ,2.44,2
ki + eg,2,king,k ɪ ŋ,2.44,2
ki + fin,2,king,k ɪ ŋ,2.44,2
ki + fogy,2,king,k ɪ ŋ,2.44,2
ki + hez,2,king,k ɪ ŋ,2.44,2
ki + hoz,2,king,k ɪ ŋ,2.44,2
ki + vel,2,give,g ɪ v,2.44,2
ki + ver,2,give,g ɪ v,2.44,2
kicsi + k,2,king,k ɪ ŋ,2.44,2
kom + oly,2,come,k ʌ m,2.44,2
kop + ik,2,keep,k i p,2.44,2
kop + or,2,keep,k i p,2.44,2
kor + uk,2,call,k ɔ l,2.44,2
koz + ok,2,call,k ɔ l,2.44,2
koz + zon,2,call,k ɔ l,2.44,2
kum + ul,2,could,k ʊ d,2.44,2
kur + at,2,could,k ʊ d,2.44,2
kur + en,2,could,k ʊ d,2.44,2
kur + át,2,could,k ʊ d,2.44,2
le + men,2,them,ð ɛ m,2.44,2
le + ver,2,love,l ʌ v,2.44,2
le + vesz,2,love,l ʌ v,2.44,2
leb + bez,2,let,l ɛ t,2.44,2
leg + egy,2,let,l ɛ t,2.44,2
leg + ut,2,let,l ɛ t,2.44,2
lel + et,2,well,w ɛ l,2.44,2
len + ek,2,when,w ɛ n,2.44,2
lep + ett,2,let,l ɛ t,2.44,2
lev + en,2,love,l ʌ v,2.44,2
log + ik,2,long,l ɔ ŋ,2.44,2
log + isz,2,long,l ɔ ŋ,2.44,2
lop + ott,2,long,l ɔ ŋ,2.44,2
láb + ú,2,lab,l æ b,2.44,2
lép + i,2,loop,l u p,2.44,2
mat + i,2,might,m aɪ t,2.44,2
meg + er,2,men,m ɛ n,2.44,2
meg + un,2,men,m ɛ n,2.44,2
men + jek,2,men,m ɛ n,2.44,2
men + nyez,2,men,m ɛ n,2.44,2
mi + vel,2,give,g ɪ v,2.44,2
mic + hel,2,miss,m ɪ s,2.44,2
mo + ur,2,mall,m ɔ l,2.44,2
moh + am,2,mall,m ɔ l,2.44,2
mon + ik,2,man,m æ n,2.44,2
mos + on,2,mall,m ɔ l,2.44,2
mos + ás,2,mall,m ɔ l,2.44,2
mozg + ó,2,laws,l ɔ z,2.44,2
muz + ul,2,ms,m ɪ z,2.44,2
neg + at,2,net,n ɛ t,2.44,2
nem + ig,2,them,ð ɛ m,2.44,2
nep + ély,2,net,n ɛ t,2.44,2
nev + ed,2,net,n ɛ t,2.44,2
nev + em,2,net,n ɛ t,2.44,2
nev + es,2,net,n ɛ t,2.44,2
nevet + t,2,net,n ɛ t,2.44,2
ni + um,2,nick,n ɪ k,2.44,2
ni + áb,2,nick,n ɪ k,2.44,2
nic + hol,2,nick,n ɪ k,2.44,2
nok + ok,2,talk,t ɔ k,2.44,2
nyit + om,2,shit,ʃ ɪ t,2.44,2
nép + i,2,nope,n oʊ p,2.44,2
néz + i,2,news,n u z,2.44,2
nő + ni,2,known,n oʊ n,2.44,2
old + va,2,old,oʊ l d,2.44,2
ox + id,2,x,ɛ k s,2.44,2
pel + en,2,well,w ɛ l,2.44,2
per + em,2,pet,p ɛ t,2.44,2
pi + on,2,pick,p ɪ k,2.44,2
pop + ul,2,paul,p ɔ l,2.44,2
por + os,2,paul,p ɔ l,2.44,2
poszt + já,2,loss,l ɔ s,2.44,2
rel + ev,2,well,w ɛ l,2.44,2
rem + él,2,them,ð ɛ m,2.44,2
ret + or,2,get,g ɛ t,2.44,2
rez + id,2,says,s ɛ z,2.44,2
ris + on,2,wish,w ɪ ʃ,2.44,2
seb + ek,2,web,w ɛ b,2.44,2
sem + mis,2,shell,ʃ ɛ l,2.44,2
sok + kal,2,sean,ʃ ɔ n,2.44,2
sor + ba,2,sean,ʃ ɔ n,2.44,2
sor + on,2,sean,ʃ ɔ n,2.44,2
sor + ral,2,sean,ʃ ɔ n,2.44,2
sors + á,2,sean,ʃ ɔ n,2.44,2
sup + er,2,should,ʃ ʊ d,2.44,2
szec + es,2,said,s ɛ d,2.44,2
szem + et,2,some,s ʌ m,2.44,2
szem + in,2,some,s ʌ m,2.44,2
szer + el,2,said,s ɛ d,2.44,2
szi + on,2,sit,s ɪ t,2.44,2
szim + met,2,sit,s ɪ t,2.44,2
szony + ok,2,song,s ɔ ŋ,2.44,2
szor + os,2,song,s ɔ ŋ,2.44,2
szék + e,2,sick,s ɪ k,2.44,2
t + etek,2,get,g ɛ t,2.44,2
tem + es,2,time,t aɪ m,2.44,2
tem + et,2,time,t aɪ m,2.44,2
ter + en,2,tell,t ɛ l,2.44,2
tesz + ek,2,tell,t ɛ l,2.44,2
tesz + ik,2,tell,t ɛ l,2.44,2
tett + es,2,tell,t ɛ l,2.44,2
tipp + ek,2,till,t ɪ l,2.44,2
tiv + is,2,give,g ɪ v,2.44,2
tiz + ed,2,his,h ɪ z,2.44,2
tud + juk,2,took,t ʊ k,2.44,2
tud + ják,2,took,t ʊ k,2.44,2
tud + ni,2,would,w ʊ d,2.44,2
tud + od,2,would,w ʊ d,2.44,2
tud + tam,2,took,t ʊ k,2.44,2
tug + ál,2,took,t ʊ k,2.44,2
tum + ot,2,time,t aɪ m,2.44,2
tus + ok,2,took,t ʊ k,2.44,2
tán + i,2,turn,t ɝ n,2.44,2
unk + ra,2,inc,ɪ ŋ k,2.44,2
ved + ett,2,said,s ɛ d,2.44,2
vesz + ek,2,yes,j ɛ s,2.44,2
vesz + ni,2,yes,j ɛ s,2.44,2
vet + em,2,get,g ɛ t,2.44,2
vet + er,2,get,g ɛ t,2.44,2
vis + eg,2,wish,w ɪ ʃ,2.44,2
visz + ik,2,this,ð ɪ s,2.44,2
viz + et,2,his,h ɪ z,2.44,2
von + va,2,von,v ɔ n,2.44,2
véd + i,2,void,v ɔɪ d,2.44,2
wik + ip,2,pick,p ɪ k,2.44,2
zel + et,2,well,w ɛ l,2.44,2
zem + ény,2,them,ð ɛ m,2.44,2
zet + en,2,get,g ɛ t,2.44,2
zul + in,2,full,f ʊ l,2.44,2
al + di,2,old,oʊ l d,2.44,1
al + do,2,old,oʊ l d,2.44,1
an + di,2,and,ʌ n d,2.44,1
an + to,2,ain't,eɪ n t,2.44,1
an + tó,2,ain't,eɪ n t,2.44,1
bak + i,2,back,b æ k,2.44,1
be + il,2,bed,b ɛ d,2.44,1
be + ir,2,bed,b ɛ d,2.44,1
be + jegy,2,bed,b ɛ d,2.44,1
be + pil,2,bed,b ɛ d,2.44,1
be + ren,2,bed,b ɛ d,2.44,1
be + ven,2,bed,b ɛ d,2.44,1
be + ver,2,bed,b ɛ d,2.44,1
be + vesz,2,bed,b ɛ d,2.44,1
be + vin,2,bed,b ɛ d,2.44,1
bea + um,2,bed,b ɛ d,2.44,1
bea + ut,2,bed,b ɛ d,2.44,1
becs + es,2,bed,b ɛ d,2.44,1
bel + jebb,2,bed,b ɛ d,2.44,1
bem + en,2,them,ð ɛ m,2.44,1
ben + nett,2,bed,b ɛ d,2.44,1
benn + ed,2,bed,b ɛ d,2.44,1
benn + em,2,bed,b ɛ d,2.44,1
ber + ec,2,bed,b ɛ d,2.44,1
ber + eg,2,bed,b ɛ d,2.44,1
ber + et,2,bed,b ɛ d,2.44,1
ber + ig,2,bed,b ɛ d,2.44,1
bev + it,2,bed,b ɛ d,2.44,1
bik + os,2,been,b ɪ n,2.44,1
bip + ol,2,been,b ɪ n,2.44,1
biz + on,2,his,h ɪ z,2.44,1
bor + os,2,ball,b ɔ l,2.44,1
bor + ot,2,ball,b ɔ l,2.44,1
bor + ul,2,ball,b ɔ l,2.44,1
bor + us,2,ball,b ɔ l,2.44,1
bori + s,2,ball,b ɔ l,2.44,1
bot + os,2,but,b ʌ t,2.44,1
bot + ot,2,but,b ʌ t,2.44,1
bu + il,2,book,b ʊ k,2.44,1
bugyi + t,2,book,b ʊ k,2.44,1
busz + on,2,book,b ʊ k,2.44,1
bá + ba,2,bob,b ɑ b,2.44,1
bál + i,2,bill,b ɪ l,2.44,1
béb + i,2,bob,b ɑ b,2.44,1
bék + i,2,back,b æ k,2.44,1
bíz + ó,2,boys,b ɔɪ z,2.44,1
bük + i,2,back,b æ k,2.44,1
bűn + e,2,been,b ɪ n,2.44,1
ced + es,2,said,s ɛ d,2.44,1
cel + es,2,well,w ɛ l,2.44,1
cel + on,2,well,w ɛ l,2.44,1
cet + on,2,get,g ɛ t,2.44,1
cin + ik,2,been,b ɪ n,2.44,1
cis + co,2,wish,w ɪ ʃ,2.44,1
cit + iz,2,shit,ʃ ɪ t,2.44,1
col + em,2,call,k ɔ l,2.44,1
col + et,2,call,k ɔ l,2.44,1
col + or,2,call,k ɔ l,2.44,1
col + os,2,call,k ɔ l,2.44,1
csem + ad,2,them,ð ɛ m,2.44,1
csesz + ett,2,yes,j ɛ s,2.44,1
csip + et,2,ship,ʃ ɪ p,2.44,1
csisz + ol,2,this,ð ɪ s,2.44,1
csisz + ár,2,this,ð ɪ s,2.44,1
csoki + s,2,talk,t ɔ k,2.44,1
csoki + t,2,talk,t ɔ k,2.44,1
csuk + ott,2,look,l ʊ k,2.44,1
cuk + or,2,look,l ʊ k,2.44,1
cuki + k,2,look,l ʊ k,2.44,1
dal + i,2,deal,d i l,2.44,1
dam + i,2,damn,d æ m,2.44,1
de + ig,2,death,d ɛ θ,2.44,1
deb + or,2,death,d ɛ θ,2.44,1
dem + et,2,them,ð ɛ m,2.44,1
dem + on,2,them,ð ɛ m,2.44,1
dep + ec,2,death,d ɛ θ,2.44,1
dep + en,2,death,d ɛ θ,2.44,1
der + ek,2,death,d ɛ θ,2.44,1
der + es,2,death,d ɛ θ,2.44,1
des + ig,2,death,d ɛ θ,2.44,1
dev + ecs,2,death,d ɛ θ,2.44,1
di + ab,2,did,d ɪ d,2.44,1
di + al,2,did,d ɪ d,2.44,1
di + am,2,did,d ɪ d,2.44,1
di + an,2,did,d ɪ d,2.44,1
di + et,2,did,d ɪ d,2.44,1
di + ol,2,did,d ɪ d,2.44,1
di + óz,2,did,d ɪ d,2.44,1
dig + ra,2,did,d ɪ d,2.44,1
dim + it,2,him,h ɪ m,2.44,1
dinnyé + t,2,did,d ɪ d,2.44,1
dir + ec,2,did,d ɪ d,2.44,1
dizs + ár,2,did,d ɪ d,2.44,1
dió + s,2,did,d ɪ d,2.44,1
dió + t,2,did,d ɪ d,2.44,1
dob + ok,2,dog,d ɔ g,2.44,1
dob + os,2,dog,d ɔ g,2.44,1
dob + ot,2,dog,d ɔ g,2.44,1
dog + ul,2,dog,d ɔ g,2.44,1
dok + ok,2,talk,t ɔ k,2.44,1
dol + or,2,call,k ɔ l,2.44,1
dom + ok,2,dog,d ɔ g,2.44,1
dom + on,2,dog,d ɔ g,2.44,1
dor + ok,2,dog,d ɔ g,2.44,1
dor + ot,2,dog,d ɔ g,2.44,1
dori + s,2,dog,d ɔ g,2.44,1
dék + ú,2,dick,d ɪ k,2.44,1
dísz + e,2,des,d ɛ s,2.44,1
ec + zki,2,x,ɛ k s,2.44,1
eg + fri,2,x,ɛ k s,2.44,1
eg + háb,2,x,ɛ k s,2.44,1
eg + zisz,2,eggs,ɛ g z,2.44,1
eg + zot,2,eggs,ɛ g z,2.44,1
egy + szem,2,x,ɛ k s,2.44,1
egy + szín,2,x,ɛ k s,2.44,1
egy + szóv,2,x,ɛ k s,2.44,1
ek + lek,2,x,ɛ k s,2.44,1
ek + san,2,x,ɛ k s,2.44,1
ek + tra,2,x,ɛ k s,2.44,1
ek + tus,2,x,ɛ k s,2.44,1
ek + ült,2,x,ɛ k s,2.44,1
ekt + en,2,x,ɛ k s,2.44,1
ekt + et,2,x,ɛ k s,2.44,1
ekt + tel,2,x,ɛ k s,2.44,1
el + dug,2,old,oʊ l d,2.44,1
el + dől,2,old,oʊ l d,2.44,1
el + szen,2,x,ɛ k s,2.44,1
el + szig,2,x,ɛ k s,2.44,1
el + szór,2,x,ɛ k s,2.44,1
el + szök,2,x,ɛ k s,2.44,1
em + szer,2,x,ɛ k s,2.44,1
en + ccel,2,end,ɛ n d,2.44,1
en + cet,2,end,ɛ n d,2.44,1
en + cik,2,end,ɛ n d,2.44,1
en + cné,2,end,ɛ n d,2.44,1
en + csak,2,end,ɛ n d,2.44,1
en + céb,2,end,ɛ n d,2.44,1
en + ey,2,end,ɛ n d,2.44,1
en + how,2,end,ɛ n d,2.44,1
en + hár,2,end,ɛ n d,2.44,1
en + hét,2,end,ɛ n d,2.44,1
en + ket,2,inc,ɪ ŋ k,2.44,1
en + kett,2,inc,ɪ ŋ k,2.44,1
en + kor,2,inc,ɪ ŋ k,2.44,1
en + két,2,inc,ɪ ŋ k,2.44,1
en + kív,2,inc,ɪ ŋ k,2.44,1
en + son,2,end,ɛ n d,2.44,1
en + súly,2,end,ɛ n d,2.44,1
en + tat,2,end,ɛ n d,2.44,1
en + tik,2,end,ɛ n d,2.44,1
en + tol,2,end,ɛ n d,2.44,1
en + tus,2,end,ɛ n d,2.44,1
en + wich,2,end,ɛ n d,2.44,1
en + zéb,2,end,ɛ n d,2.44,1
encz + i,2,end,ɛ n d,2.44,1
ens + en,2,end,ɛ n d,2.44,1
ens + re,2,end,ɛ n d,2.44,1
ent + et,2,end,ɛ n d,2.44,1
er + dek,2,end,ɛ n d,2.44,1
er + dog,2,end,ɛ n d,2.44,1
er + zál,2,eggs,ɛ g z,2.44,1
erdő + n,2,end,ɛ n d,2.44,1
erdő + s,2,end,ɛ n d,2.44,1
erdő + t,2,end,ɛ n d,2.44,1
eszt + be,2,end,ɛ n d,2.44,1
fal + i,2,feel,f i l,2.44,1
fasz + a,2,face,f eɪ s,2.44,1
fasz + á,2,face,f eɪ s,2.44,1
fe + in,2,fell,f ɛ l,2.44,1
fegy + el,2,fell,f ɛ l,2.44,1
fej + en,2,fell,f ɛ l,2.44,1
fej + et,2,fell,f ɛ l,2.44,1
fej + jel,2,fell,f ɛ l,2.44,1
fel + jut,2,fell,f ɛ l,2.44,1
fel + lel,2,fell,f ɛ l,2.44,1
fen + ek,2,when,w ɛ n,2.44,1
fen + om,2,when,w ɛ n,2.44,1
fer + ih,2,fell,f ɛ l,2.44,1
fesz + es,2,yes,j ɛ s,2.44,1
fig + ur,2,fit,f ɪ t,2.44,1
figyel + j,2,fit,f ɪ t,2.44,1
fin + ity,2,been,b ɪ n,2.44,1
fin + nug,2,fit,f ɪ t,2.44,1
finn + ek,2,fit,f ɪ t,2.44,1
fir + ef,2,fit,f ɪ t,2.44,1
foci + t,2,fall,f ɔ l,2.44,1
foci + z,2,fall,f ɔ l,2.44,1
fog + od,2,fall,f ɔ l,2.44,1
fog + ok,2,fall,f ɔ l,2.44,1
fok + ig,2,talk,t ɔ k,2.44,1
fok + os,2,talk,t ɔ k,2.44,1
fok + ot,2,talk,t ɔ k,2.44,1
foly + ik,2,fall,f ɔ l,2.44,1
fon + ik,2,fun,f ʌ n,2.44,1
fon + od,2,fun,f ʌ n,2.44,1
fon + ok,2,fun,f ʌ n,2.44,1
fon + om,2,fun,f ʌ n,2.44,1
for + ev,2,fall,f ɔ l,2.44,1
fucs + ov,2,full,f ʊ l,2.44,1
fullad + t,2,full,f ʊ l,2.44,1
furá + k,2,full,f ʊ l,2.44,1
furá + n,2,full,f ʊ l,2.44,1
fus + son,2,full,f ʊ l,2.44,1
fél + i,2,feel,f i l,2.44,1
fót + i,2,fight,f aɪ t,2.44,1
fúv + ó,2,five,f aɪ v,2.44,1
fül + e,2,feel,f i l,2.44,1
fűz + i,2,phase,f eɪ z,2.44,1
geb + ra,2,web,w ɛ b,2.44,1
ged + élly,2,said,s ɛ d,2.44,1
gef + or,2,jeff,dʒ ɛ f,2.44,1
gen + es,2,when,w ɛ n,2.44,1
gen + ez,2,when,w ɛ n,2.44,1
get + ek,2,get,g ɛ t,2.44,1
get + ett,2,get,g ɛ t,2.44,1
gil + es,2,will,w ɪ l,2.44,1
giz + el,2,his,h ɪ z,2.44,1
gkong + i,2,long,l ɔ ŋ,2.44,1
gus + on,2,push,p ʊ ʃ,2.44,1
gut + en,2,put,p ʊ t,2.44,1
gyal + ó,2,jail,dʒ eɪ l,2.44,1
gyel + ek,2,well,w ɛ l,2.44,1
gyón + i,2,john,dʒ ɑ n,2.44,1
had + a,2,had,h æ d,2.44,1
had + i,2,had,h æ d,2.44,1
hal + i,2,whole,h oʊ l,2.44,1
hav + i,2,have,h æ v,2.44,1
he + in,2,head,h ɛ d,2.44,1
he + it,2,head,h ɛ d,2.44,1
heg + ed,2,head,h ɛ d,2.44,1
hegy + en,2,head,h ɛ d,2.44,1
hegy + es,2,head,h ɛ d,2.44,1
hegy + et,2,head,h ɛ d,2.44,1
hem + in,2,them,ð ɛ m,2.44,1
hem + og,2,them,ð ɛ m,2.44,1
hes + sek,2,head,h ɛ d,2.44,1
het + en,2,get,g ɛ t,2.44,1
het + er,2,get,g ɛ t,2.44,1
het + es,2,get,g ɛ t,2.44,1
het + il,2,get,g ɛ t,2.44,1
hi + on,2,his,h ɪ z,2.44,1
hil + les,2,his,h ɪ z,2.44,1
hisz + ed,2,this,ð ɪ s,2.44,1
hisz + ek,2,this,ð ɪ s,2.44,1
hisz + el,2,this,ð ɪ s,2.44,1
hisz + en,2,this,ð ɪ s,2.44,1
hit + tud,2,his,h ɪ z,2.44,1
ho + us,2,hall,h ɔ l,2.44,1
hobbi + t,2,hall,h ɔ l,2.44,1
hogy + an,2,hall,h ɔ l,2.44,1
hol + low,2,hall,h ɔ l,2.44,1
hon + is,2,gone,g ɔ n,2.44,1
hor + osz,2,hall,h ɔ l,2.44,1
hord + ja,2,hall,h ɔ l,2.44,1
hos + szad,2,hall,h ɔ l,2.44,1
hos + szan,2,hall,h ɔ l,2.44,1
hos + szúk,2,hall,h ɔ l,2.44,1
hossz + an,2,hall,h ɔ l,2.44,1
hossz + on,2,hall,h ɔ l,2.44,1
hot + ik,2,thought,θ ɔ t,2.44,1
hov + at,2,have,h æ v,2.44,1
hov + en,2,have,h æ v,2.44,1
how + er,2,have,h æ v,2.44,1
hoz + at,2,his,h ɪ z,2.44,1
hoz + na,2,his,h ɪ z,2.44,1
hoz + ná,2,his,h ɪ z,2.44,1
hoz + ok,2,his,h ɪ z,2.44,1
hoz + ol,2,his,h ɪ z,2.44,1
hoz + om,2,his,h ɪ z,2.44,1
hoz + zak,2,hall,h ɔ l,2.44,1
hoz + zon,2,hall,h ɔ l,2.44,1
hozzá + d,2,hall,h ɔ l,2.44,1
hozzá + m,2,hall,h ɔ l,2.44,1
hull + ik,2,hook,h ʊ k,2.44,1
hun + ok,2,hook,h ʊ k,2.44,1
hup + ik,2,hope,h oʊ p,2.44,1
hur + rik,2,hook,h ʊ k,2.44,1
hív + e,2,have,h æ v,2.44,1
hív + j,2,have,h æ v,2.44,1
hó + ba,2,hub,h ʌ b,2.44,1
in + dep,2,and,ʌ n d,2.44,1
in + dir,2,and,ʌ n d,2.44,1
in + duk,2,and,ʌ n d,2.44,1
in + tus,2,ain't,eɪ n t,2.44,1
ind + ít,2,and,ʌ n d,2.44,1
indul + j,2,and,ʌ n d,2.44,1
ing + ek,2,inc,ɪ ŋ k,2.44,1
ing + em,2,inc,ɪ ŋ k,2.44,1
ing + er,2,inc,ɪ ŋ k,2.44,1
ing + es,2,inc,ɪ ŋ k,2.44,1
ing + et,2,inc,ɪ ŋ k,2.44,1
int + ed,2,ain't,eɪ n t,2.44,1
int + em,2,ain't,eɪ n t,2.44,1
int + ük,2,ain't,eɪ n t,2.44,1
ip + szis,2,it's,ɪ t s,2.44,1
it + ary,2,it's,ɪ t s,2.44,1
it + thon,2,it's,ɪ t s,2.44,1
it + áli,2,it's,ɪ t s,2.44,1
ital + a,2,it's,ɪ t s,2.44,1
ital + ra,2,it's,ɪ t s,2.44,1
ital + t,2,it's,ɪ t s,2.44,1
jav + a,2,you've,j u v,2.44,1
jed + el,2,said,s ɛ d,2.44,1
jef + fer,2,yet,j ɛ t,2.44,1
jeg + et,2,yet,j ɛ t,2.44,1
jeggy + el,2,yet,j ɛ t,2.44,1
jegy + es,2,yet,j ɛ t,2.44,1
jei + t,2,yet,j ɛ t,2.44,1
jel + es,2,well,w ɛ l,2.44,1
jel + et,2,well,w ɛ l,2.44,1
jel + lel,2,yet,j ɛ t,2.44,1
jen + nif,2,yet,j ɛ t,2.44,1
jer + ic,2,yet,j ɛ t,2.44,1
jes + ebb,2,yet,j ɛ t,2.44,1
jes + en,2,yet,j ɛ t,2.44,1
jo + aqu,2,y'all,j ɔ l,2.44,1
job + ban,2,y'all,j ɔ l,2.44,1
job + bik,2,y'all,j ɔ l,2.44,1
jobb + ul,2,y'all,j ɔ l,2.44,1
jobb + ár,2,y'all,j ɔ l,2.44,1
jog + el,2,y'all,j ɔ l,2.44,1
jog + gal,2,y'all,j ɔ l,2.44,1
jog + om,2,y'all,j ɔ l,2.44,1
jog + on,2,y'all,j ɔ l,2.44,1
jog + ra,2,y'all,j ɔ l,2.44,1
jog + uk,2,y'all,j ɔ l,2.44,1
jog + áll,2,y'all,j ɔ l,2.44,1
jog + ár,2,y'all,j ɔ l,2.44,1
jon + at,2,gone,g ɔ n,2.44,1
jos + ep,2,y'all,j ɔ l,2.44,1
jup + it,2,yep,j ɛ p,2.44,1
just + i,2,push,p ʊ ʃ,2.44,1
jut + ok,2,put,p ʊ t,2.44,1
já + vá,2,you've,j u v,2.44,1
jó + vá,2,you've,j u v,2.44,1
kas + a,2,cash,k æ ʃ,2.44,1
kas + i,2,cash,k æ ʃ,2.44,1
kecs + es,2,ken,k ɛ n,2.44,1
ked + em,2,could,k ʊ d,2.44,1
ked + in,2,could,k ʊ d,2.44,1
kedd + en,2,ken,k ɛ n,2.44,1
kef + el,2,jeff,dʒ ɛ f,2.44,1
kegy + el,2,ken,k ɛ n,2.44,1
kegy + es,2,ken,k ɛ n,2.44,1
kel + em,2,well,w ɛ l,2.44,1
kel + en,2,well,w ɛ l,2.44,1
kel + ey,2,well,w ɛ l,2.44,1
kel + jen,2,ken,k ɛ n,2.44,1
kel + lek,2,ken,k ɛ n,2.44,1
kell + et,2,ken,k ɛ n,2.44,1
kell + jen,2,ken,k ɛ n,2.44,1
kely + es,2,ken,k ɛ n,2.44,1
kem + en,2,them,ð ɛ m,2.44,1
keny + ebb,2,ken,k ɛ n,2.44,1
ker + ek,2,ken,k ɛ n,2.44,1
keres + s,2,ken,k ɛ n,2.44,1
kett + en,2,ken,k ɛ n,2.44,1
kez + zen,2,ken,k ɛ n,2.44,1
ki + en,2,king,k ɪ ŋ,2.44,1
ki + et,2,king,k ɪ ŋ,2.44,1
ki + foly,2,king,k ɪ ŋ,2.44,1
ki + gyul,2,king,k ɪ ŋ,2.44,1
ki + hely,2,king,k ɪ ŋ,2.44,1
ki + nyil,2,king,k ɪ ŋ,2.44,1
ki + ven,2,give,g ɪ v,2.44,1
ki + vess,2,give,g ɪ v,2.44,1
ki + vet,2,give,g ɪ v,2.44,1
ki + viss,2,give,g ɪ v,2.44,1
ki + vizs,2,give,g ɪ v,2.44,1
kicsi + m,2,king,k ɪ ŋ,2.44,1
kicsi + t,2,king,k ɪ ŋ,2.44,1
kif + ej,2,king,k ɪ ŋ,2.44,1
kif + og,2,king,k ɪ ŋ,2.44,1
kij + ev,2,king,k ɪ ŋ,2.44,1
kiv + on,2,give,g ɪ v,2.44,1
kocsi + s,2,call,k ɔ l,2.44,1
kod + jon,2,call,k ɔ l,2.44,1
kod + ok,2,could,k ʊ d,2.44,1
kod + om,2,could,k ʊ d,2.44,1
koll + ik,2,call,k ɔ l,2.44,1
koll + ott,2,call,k ɔ l,2.44,1
kom + ik,2,come,k ʌ m,2.44,1
kop + ott,2,keep,k i p,2.44,1
kor + ig,2,call,k ɔ l,2.44,1
kor + ok,2,call,k ɔ l,2.44,1
kov + ich,2,call,k ɔ l,2.44,1
kov + ics,2,call,k ɔ l,2.44,1
kub + áb,2,could,k ʊ d,2.44,1
kutyá + m,2,could,k ʊ d,2.44,1
kutyá + s,2,could,k ʊ d,2.44,1
kutyá + t,2,could,k ʊ d,2.44,1
kál + i,2,call,k ɔ l,2.44,1
ké + ne,2,can,k æ n,2.44,1
kép + i,2,keep,k i p,2.44,1
kész + e,2,case,k eɪ s,2.44,1
kész + i,2,case,k eɪ s,2.44,1
kéz + i,2,'cause,k ʌ z,2.44,1
kód + ú,2,could,k ʊ d,2.44,1
kő + vé,2,cave,k eɪ v,2.44,1
le + buk,2,let,l ɛ t,2.44,1
le + ic,2,let,l ɛ t,2.44,1
le + ip,2,let,l ɛ t,2.44,1
le + megy,2,them,ð ɛ m,2.44,1
le + mez,2,them,ð ɛ m,2.44,1
le + nyel,2,let,l ɛ t,2.44,1
le + nyom,2,let,l ɛ t,2.44,1
